period,referenceId,directorActivityHash,instanceId,mode,modes,isPrivate,membershipType,assists,completed,deaths,kills,opponentsDefeated,efficiency,killsDeathsRatio,killsDeathsAssists,score,activityDurationSeconds,team,completionReason,fireteamId,startSeconds,timePlayedSeconds,playerCount,teamScore
2021-10-05T14:26:15Z,3881495763,3881495763,9379368348,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 2.0, 'displayValue': '2'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 4.0, 'displayValue': '4'}}","{'statId': 'kills', 'basic': {'value': 11.0, 'displayValue': '11'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 13.0, 'displayValue': '13'}}","{'statId': 'efficiency', 'basic': {'value': 3.25, 'displayValue': '3.25'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 2.75, 'displayValue': '2.75'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 3.0, 'displayValue': '3.00'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 431.0, 'displayValue': '7m 11s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': -5.654820548605518e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 52.0, 'displayValue': '0m 52s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 346.0, 'displayValue': '5m 46s'}}","{'statId': 'playerCount', 'basic': {'value': 7.0, 'displayValue': '7'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2021-10-05T14:23:07Z,3881495763,3881495763,9379349011,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 2.0, 'displayValue': '2'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 1.0, 'displayValue': '1'}}","{'statId': 'kills', 'basic': {'value': 1.0, 'displayValue': '1'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 3.0, 'displayValue': '3'}}","{'statId': 'efficiency', 'basic': {'value': 3.0, 'displayValue': '3.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 1.0, 'displayValue': '1.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 2.0, 'displayValue': '2.00'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 264.0, 'displayValue': '4m 24s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': 2.2740284129500324e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 48.0, 'displayValue': '0m 48s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 183.0, 'displayValue': '3m 3s'}}","{'statId': 'playerCount', 'basic': {'value': 7.0, 'displayValue': '7'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2021-10-05T14:19:42Z,3881495763,3881495763,9379333067,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 2.0, 'displayValue': '2'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 1.0, 'displayValue': '1'}}","{'statId': 'kills', 'basic': {'value': 2.0, 'displayValue': '2'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 4.0, 'displayValue': '4'}}","{'statId': 'efficiency', 'basic': {'value': 4.0, 'displayValue': '4.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 2.0, 'displayValue': '2.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 3.0, 'displayValue': '3.00'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 215.0, 'displayValue': '3m 35s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': 2.5923193936818227e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 52.0, 'displayValue': '0m 52s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 131.0, 'displayValue': '2m 11s'}}","{'statId': 'playerCount', 'basic': {'value': 7.0, 'displayValue': '7'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2021-10-05T13:37:29Z,3881495763,3881495763,9379325950,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 1.0, 'displayValue': '1'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 4.0, 'displayValue': '4'}}","{'statId': 'kills', 'basic': {'value': 1.0, 'displayValue': '1'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 2.0, 'displayValue': '2'}}","{'statId': 'efficiency', 'basic': {'value': 0.5, 'displayValue': '0.50'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 0.25, 'displayValue': '0.25'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 0.375, 'displayValue': '0.38'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 2613.0, 'displayValue': '43m 33s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': 2.586449339676448e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 1960.0, 'displayValue': '32m 40s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 619.0, 'displayValue': '10m 19s'}}","{'statId': 'playerCount', 'basic': {'value': 13.0, 'displayValue': '13'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2021-10-04T11:38:44Z,910380154,910380154,9373123137,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 3.0, 'displayValue': '3'}}","{'statId': 'kills', 'basic': {'value': 19.0, 'displayValue': '19'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 19.0, 'displayValue': '19'}}","{'statId': 'efficiency', 'basic': {'value': 6.333333333333333, 'displayValue': '6.33'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 6.333333333333333, 'displayValue': '6.33'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 6.333333333333333, 'displayValue': '6.33'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 1365.0, 'displayValue': '22m 45s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': -7.139376442733647e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 0.0, 'displayValue': '0m 0s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 1334.0, 'displayValue': '22m 14s'}}","{'statId': 'playerCount', 'basic': {'value': 1.0, 'displayValue': '1'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2021-10-03T13:26:01Z,910380154,910380154,9367107298,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 15.0, 'displayValue': '15'}}","{'statId': 'completed', 'basic': {'value': 1.0, 'displayValue': 'Yes'}}","{'statId': 'deaths', 'basic': {'value': 11.0, 'displayValue': '11'}}","{'statId': 'kills', 'basic': {'value': 142.0, 'displayValue': '142'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 157.0, 'displayValue': '157'}}","{'statId': 'efficiency', 'basic': {'value': 14.272727272727273, 'displayValue': '14.27'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 12.909090909090908, 'displayValue': '12.91'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 13.590909090909092, 'displayValue': '13.59'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 3415.0, 'displayValue': '56m 55s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 0.0, 'displayValue': 'Objective Completed'}}","{'statId': 'fireteamId', 'basic': {'value': 1.0448237243780484e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 2.0, 'displayValue': '0m 2s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 3413.0, 'displayValue': '56m 53s'}}","{'statId': 'playerCount', 'basic': {'value': 7.0, 'displayValue': '7'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2021-10-02T07:05:45Z,3881495763,3881495763,9358457765,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 27.0, 'displayValue': '27'}}","{'statId': 'completed', 'basic': {'value': 1.0, 'displayValue': 'Yes'}}","{'statId': 'deaths', 'basic': {'value': 10.0, 'displayValue': '10'}}","{'statId': 'kills', 'basic': {'value': 154.0, 'displayValue': '154'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 181.0, 'displayValue': '181'}}","{'statId': 'efficiency', 'basic': {'value': 18.1, 'displayValue': '18.10'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 15.4, 'displayValue': '15.40'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 16.75, 'displayValue': '16.75'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 2501.0, 'displayValue': '41m 41s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 0.0, 'displayValue': 'Objective Completed'}}","{'statId': 'fireteamId', 'basic': {'value': 8.68196741365233e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 2.0, 'displayValue': '0m 2s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 2499.0, 'displayValue': '41m 39s'}}","{'statId': 'playerCount', 'basic': {'value': 6.0, 'displayValue': '6'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2021-10-01T12:59:25Z,3458480158,3458480158,9352845368,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 2.0, 'displayValue': '2'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 1.0, 'displayValue': '1'}}","{'statId': 'kills', 'basic': {'value': 33.0, 'displayValue': '33'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 35.0, 'displayValue': '35'}}","{'statId': 'efficiency', 'basic': {'value': 35.0, 'displayValue': '35.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 33.0, 'displayValue': '33.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 34.0, 'displayValue': '34.00'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 575.0, 'displayValue': '9m 35s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': -4.315398384085055e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 2.0, 'displayValue': '0m 2s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 465.0, 'displayValue': '7m 45s'}}","{'statId': 'playerCount', 'basic': {'value': 6.0, 'displayValue': '6'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2021-09-23T06:32:47Z,910380154,910380154,9293231587,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 6.0, 'displayValue': '6'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 4.0, 'displayValue': '4'}}","{'statId': 'kills', 'basic': {'value': 92.0, 'displayValue': '92'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 98.0, 'displayValue': '98'}}","{'statId': 'efficiency', 'basic': {'value': 24.5, 'displayValue': '24.50'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 23.0, 'displayValue': '23.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 23.75, 'displayValue': '23.75'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 4288.0, 'displayValue': '1h 11m'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': 8.327928707558741e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 2390.0, 'displayValue': '39m 50s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 1852.0, 'displayValue': '30m 52s'}}","{'statId': 'playerCount', 'basic': {'value': 7.0, 'displayValue': '7'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2021-09-22T13:27:23Z,3881495763,3881495763,9287350367,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 53.0, 'displayValue': '53'}}","{'statId': 'completed', 'basic': {'value': 1.0, 'displayValue': 'Yes'}}","{'statId': 'deaths', 'basic': {'value': 23.0, 'displayValue': '23'}}","{'statId': 'kills', 'basic': {'value': 227.0, 'displayValue': '227'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 280.0, 'displayValue': '280'}}","{'statId': 'efficiency', 'basic': {'value': 12.173913043478262, 'displayValue': '12.17'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 9.869565217391305, 'displayValue': '9.87'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 11.021739130434783, 'displayValue': '11.02'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 4442.0, 'displayValue': '1h 14m'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 0.0, 'displayValue': 'Objective Completed'}}","{'statId': 'fireteamId', 'basic': {'value': -9.063505582042743e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 103.0, 'displayValue': '1m 43s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 4339.0, 'displayValue': '1h 12m'}}","{'statId': 'playerCount', 'basic': {'value': 7.0, 'displayValue': '7'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2021-09-22T12:20:56Z,3458480158,3458480158,9286787284,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 6.0, 'displayValue': '6'}}","{'statId': 'completed', 'basic': {'value': 0.0, 'displayValue': 'No'}}","{'statId': 'deaths', 'basic': {'value': 1.0, 'displayValue': '1'}}","{'statId': 'kills', 'basic': {'value': 40.0, 'displayValue': '40'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 46.0, 'displayValue': '46'}}","{'statId': 'efficiency', 'basic': {'value': 46.0, 'displayValue': '46.00'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 40.0, 'displayValue': '40.00'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 43.0, 'displayValue': '43.00'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 659.0, 'displayValue': '10m 59s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 255.0, 'displayValue': 'Unknown'}}","{'statId': 'fireteamId', 'basic': {'value': 5.572947724619246e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 4.0, 'displayValue': '0m 4s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 595.0, 'displayValue': '9m 55s'}}","{'statId': 'playerCount', 'basic': {'value': 5.0, 'displayValue': '5'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2021-09-22T08:58:38Z,910380154,910380154,9286300712,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 15.0, 'displayValue': '15'}}","{'statId': 'completed', 'basic': {'value': 1.0, 'displayValue': 'Yes'}}","{'statId': 'deaths', 'basic': {'value': 11.0, 'displayValue': '11'}}","{'statId': 'kills', 'basic': {'value': 206.0, 'displayValue': '206'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 221.0, 'displayValue': '221'}}","{'statId': 'efficiency', 'basic': {'value': 20.09090909090909, 'displayValue': '20.09'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 18.727272727272727, 'displayValue': '18.73'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 19.40909090909091, 'displayValue': '19.41'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 3988.0, 'displayValue': '1h 6m'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 0.0, 'displayValue': 'Objective Completed'}}","{'statId': 'fireteamId', 'basic': {'value': -3.1922624825714207e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 2.0, 'displayValue': '0m 2s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 3986.0, 'displayValue': '1h 6m'}}","{'statId': 'playerCount', 'basic': {'value': 8.0, 'displayValue': '8'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2021-09-21T12:49:49Z,3881495763,3881495763,9278947467,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 50.0, 'displayValue': '50'}}","{'statId': 'completed', 'basic': {'value': 1.0, 'displayValue': 'Yes'}}","{'statId': 'deaths', 'basic': {'value': 30.0, 'displayValue': '30'}}","{'statId': 'kills', 'basic': {'value': 290.0, 'displayValue': '290'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 340.0, 'displayValue': '340'}}","{'statId': 'efficiency', 'basic': {'value': 11.333333333333334, 'displayValue': '11.33'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 9.666666666666666, 'displayValue': '9.67'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 10.5, 'displayValue': '10.50'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 6277.0, 'displayValue': '1h 44m'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 0.0, 'displayValue': 'Objective Completed'}}","{'statId': 'fireteamId', 'basic': {'value': -3.3006393246307087e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 170.0, 'displayValue': '2m 50s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 6107.0, 'displayValue': '1h 41m'}}","{'statId': 'playerCount', 'basic': {'value': 6.0, 'displayValue': '6'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
2021-09-21T11:47:05Z,910380154,910380154,9278499435,4,"[7, 4]",False,3,"{'statId': 'assists', 'basic': {'value': 10.0, 'displayValue': '10'}}","{'statId': 'completed', 'basic': {'value': 1.0, 'displayValue': 'Yes'}}","{'statId': 'deaths', 'basic': {'value': 11.0, 'displayValue': '11'}}","{'statId': 'kills', 'basic': {'value': 147.0, 'displayValue': '147'}}","{'statId': 'opponentsDefeated', 'basic': {'value': 157.0, 'displayValue': '157'}}","{'statId': 'efficiency', 'basic': {'value': 14.272727272727273, 'displayValue': '14.27'}}","{'statId': 'killsDeathsRatio', 'basic': {'value': 13.363636363636363, 'displayValue': '13.36'}}","{'statId': 'killsDeathsAssists', 'basic': {'value': 13.818181818181818, 'displayValue': '13.82'}}","{'statId': 'score', 'basic': {'value': 0.0, 'displayValue': '0'}}","{'statId': 'activityDurationSeconds', 'basic': {'value': 2933.0, 'displayValue': '48m 53s'}}","{'statId': 'team', 'basic': {'value': 0.0, 'displayValue': ''}}","{'statId': 'completionReason', 'basic': {'value': 0.0, 'displayValue': 'Objective Completed'}}","{'statId': 'fireteamId', 'basic': {'value': -8.240513897274105e+18, 'displayValue': '-2147483648'}}","{'statId': 'startSeconds', 'basic': {'value': 124.0, 'displayValue': '2m 4s'}}","{'statId': 'timePlayedSeconds', 'basic': {'value': 2809.0, 'displayValue': '46m 49s'}}","{'statId': 'playerCount', 'basic': {'value': 9.0, 'displayValue': '9'}}","{'statId': 'teamScore', 'basic': {'value': 0.0, 'displayValue': '0'}}"
